"date_bis","year","month","day","hour","minute","second","longitude","latitude","depth","magnitude","Strike","Dip","Rake","event","channel","component","filtering","motion","station","epidistance","station_latitude","station_longitude"
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","35Hz","accel","SWN1",232.523,51.513168,-1.800329
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","35Hz","accel","SWN1",232.523,51.513168,-1.800329
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","35Hz","accel","WLF1",271.089,53.28933,-4.39667
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","35Hz","accel","WLF1",271.089,53.28933,-4.39667
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHE","10Hz","vel","CWF",98.558,52.738499,-1.30767
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHN","10Hz","vel","CWF",98.558,52.738499,-1.30767
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHE","10Hz","vel","EDI",335.945,55.923328,-3.1875
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHN","10Hz","vel","EDI",335.945,55.923328,-3.1875
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHE","10Hz","vel","ESKGB",283.587,55.316502,-3.2052
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHN","10Hz","vel","ESKGB",283.587,55.316502,-3.2052
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHE","10Hz","vel","ESKII",283.595,55.3167,-3.205
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHN","10Hz","vel","ESKII",283.595,55.3167,-3.205
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHE","10Hz","vel","GAL1",329.548,54.866329,-4.71133
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHN","10Hz","vel","GAL1",329.548,54.866329,-4.71133
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHE","10Hz","vel","MCH1",238.517,51.99733,-2.99833
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHN","10Hz","vel","MCH1",238.517,51.99733,-2.99833
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","10Hz","vel","CWF",98.558,52.738499,-1.30767
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","10Hz","vel","CWF",98.558,52.738499,-1.30767
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","10Hz","vel","DYA",412.438,50.435329,-3.931
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","10Hz","vel","DYA",412.438,50.435329,-3.931
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","10Hz","vel","EDI",335.945,55.92333,-3.1875
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","10Hz","vel","EDI",335.945,55.92333,-3.1875
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","10Hz","vel","ESKGB",283.587,55.316502,-3.2052
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","10Hz","vel","ESKGB",283.587,55.316502,-3.2052
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","10Hz","vel","GAL1",329.548,54.866329,-4.71133
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","10Hz","vel","GAL1",329.548,54.866329,-4.71133
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","10Hz","vel","HLM1",197.485,52.51833,-2.88067
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","10Hz","vel","HLM1",197.485,52.51833,-2.88067
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","10Hz","vel","HPK",105.698,53.95817,-1.62417
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","10Hz","vel","HPK",105.698,53.95817,-1.62417
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","10Hz","vel","HTL",390.214,50.994339,-4.484829
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","10Hz","vel","HTL",390.214,50.994339,-4.484829
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","10Hz","vel","MCH1",238.517,51.99733,-2.99833
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","10Hz","vel","MCH1",238.517,51.99733,-2.99833
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","10Hz","vel","STNC",129.866,53.09133,-2.20617
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","10Hz","vel","STNC",129.866,53.09133,-2.20617
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","10Hz","vel","SWN1",232.523,51.513168,-1.800329
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","10Hz","vel","SWN1",232.523,51.513168,-1.800329
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","10Hz","vel","WLF1",271.089,53.28933,-4.39667
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","10Hz","vel","WLF1",271.089,53.28933,-4.39667
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHE","25Hz","vel","CWF",98.558,52.738499,-1.30767
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHN","25Hz","vel","CWF",98.558,52.738499,-1.30767
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHE","25Hz","vel","EDI",335.945,55.923328,-3.1875
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHN","25Hz","vel","EDI",335.945,55.923328,-3.1875
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHE","25Hz","vel","ESKGB",283.587,55.316502,-3.2052
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHN","25Hz","vel","ESKGB",283.587,55.316502,-3.2052
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHE","25Hz","vel","ESKII",283.595,55.3167,-3.205
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHN","25Hz","vel","ESKII",283.595,55.3167,-3.205
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHE","25Hz","vel","GAL1",329.548,54.866329,-4.71133
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHN","25Hz","vel","GAL1",329.548,54.866329,-4.71133
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHE","25Hz","vel","MCH1",238.517,51.99733,-2.99833
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHN","25Hz","vel","MCH1",238.517,51.99733,-2.99833
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","35Hz","vel","CWF",98.558,52.738499,-1.30767
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","35Hz","vel","CWF",98.558,52.738499,-1.30767
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","35Hz","vel","DYA",412.438,50.435329,-3.931
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","35Hz","vel","DYA",412.438,50.435329,-3.931
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","35Hz","vel","EDI",335.945,55.92333,-3.1875
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","35Hz","vel","EDI",335.945,55.92333,-3.1875
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","35Hz","vel","ESKGB",283.587,55.316502,-3.2052
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","35Hz","vel","ESKGB",283.587,55.316502,-3.2052
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","35Hz","vel","GAL1",329.548,54.866329,-4.71133
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","35Hz","vel","GAL1",329.548,54.866329,-4.71133
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","35Hz","vel","HLM1",197.485,52.51833,-2.88067
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","35Hz","vel","HLM1",197.485,52.51833,-2.88067
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","35Hz","vel","HPK",105.698,53.95817,-1.62417
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","35Hz","vel","HPK",105.698,53.95817,-1.62417
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","35Hz","vel","HTL",390.214,50.994339,-4.484829
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","35Hz","vel","HTL",390.214,50.994339,-4.484829
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","35Hz","vel","MCH1",238.517,51.99733,-2.99833
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","35Hz","vel","MCH1",238.517,51.99733,-2.99833
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","35Hz","vel","STNC",129.866,53.09133,-2.20617
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","35Hz","vel","STNC",129.866,53.09133,-2.20617
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","35Hz","vel","SWN1",232.523,51.513168,-1.800329
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","35Hz","vel","SWN1",232.523,51.513168,-1.800329
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","35Hz","vel","WLF1",271.089,53.28933,-4.39667
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","35Hz","vel","WLF1",271.089,53.28933,-4.39667
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHE","10Hz","disp","CWF",98.558,52.738499,-1.30767
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHN","10Hz","disp","CWF",98.558,52.738499,-1.30767
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHE","10Hz","disp","EDI",335.945,55.923328,-3.1875
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHN","10Hz","disp","EDI",335.945,55.923328,-3.1875
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHE","10Hz","disp","ESKGB",283.587,55.316502,-3.2052
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHN","10Hz","disp","ESKGB",283.587,55.316502,-3.2052
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHE","10Hz","disp","ESKII",283.595,55.3167,-3.205
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHN","10Hz","disp","ESKII",283.595,55.3167,-3.205
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHE","10Hz","disp","GAL1",329.548,54.866329,-4.71133
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHN","10Hz","disp","GAL1",329.548,54.866329,-4.71133
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHE","10Hz","disp","MCH1",238.517,51.99733,-2.99833
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHN","10Hz","disp","MCH1",238.517,51.99733,-2.99833
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","10Hz","disp","CWF",98.558,52.738499,-1.30767
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","10Hz","disp","CWF",98.558,52.738499,-1.30767
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","10Hz","disp","DYA",412.438,50.435329,-3.931
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","10Hz","disp","DYA",412.438,50.435329,-3.931
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","10Hz","disp","EDI",335.945,55.92333,-3.1875
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","10Hz","disp","EDI",335.945,55.92333,-3.1875
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","10Hz","disp","ESKGB",283.587,55.316502,-3.2052
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","10Hz","disp","ESKGB",283.587,55.316502,-3.2052
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","10Hz","disp","GAL1",329.548,54.866329,-4.71133
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","10Hz","disp","GAL1",329.548,54.866329,-4.71133
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","10Hz","disp","HLM1",197.485,52.51833,-2.88067
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","10Hz","disp","HLM1",197.485,52.51833,-2.88067
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","10Hz","disp","HPK",105.698,53.95817,-1.62417
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","10Hz","disp","HPK",105.698,53.95817,-1.62417
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","10Hz","disp","HTL",390.214,50.994339,-4.484829
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","10Hz","disp","HTL",390.214,50.994339,-4.484829
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","10Hz","disp","MCH1",238.517,51.99733,-2.99833
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","10Hz","disp","MCH1",238.517,51.99733,-2.99833
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","10Hz","disp","STNC",129.866,53.09133,-2.20617
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","10Hz","disp","STNC",129.866,53.09133,-2.20617
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","10Hz","disp","SWN1",232.523,51.513168,-1.800329
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","10Hz","disp","SWN1",232.523,51.513168,-1.800329
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","10Hz","disp","WLF1",271.089,53.28933,-4.39667
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","10Hz","disp","WLF1",271.089,53.28933,-4.39667
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHE","25Hz","disp","CWF",98.558,52.738499,-1.30767
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHN","25Hz","disp","CWF",98.558,52.738499,-1.30767
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHE","25Hz","disp","EDI",335.945,55.923328,-3.1875
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHN","25Hz","disp","EDI",335.945,55.923328,-3.1875
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHE","25Hz","disp","ESKGB",283.587,55.316502,-3.2052
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHN","25Hz","disp","ESKGB",283.587,55.316502,-3.2052
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHE","25Hz","disp","ESKII",283.595,55.3167,-3.205
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHN","25Hz","disp","ESKII",283.595,55.3167,-3.205
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHE","25Hz","disp","GAL1",329.548,54.866329,-4.71133
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHN","25Hz","disp","GAL1",329.548,54.866329,-4.71133
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHE","25Hz","disp","MCH1",238.517,51.99733,-2.99833
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Bchan","BHN","25Hz","disp","MCH1",238.517,51.99733,-2.99833
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","35Hz","disp","CWF",98.558,52.738499,-1.30767
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","35Hz","disp","CWF",98.558,52.738499,-1.30767
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","35Hz","disp","DYA",412.438,50.435329,-3.931
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","35Hz","disp","DYA",412.438,50.435329,-3.931
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","35Hz","disp","EDI",335.945,55.92333,-3.1875
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","35Hz","disp","EDI",335.945,55.92333,-3.1875
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","35Hz","disp","ESKGB",283.587,55.316502,-3.2052
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","35Hz","disp","ESKGB",283.587,55.316502,-3.2052
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","35Hz","disp","GAL1",329.548,54.866329,-4.71133
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","35Hz","disp","GAL1",329.548,54.866329,-4.71133
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","35Hz","disp","HLM1",197.485,52.51833,-2.88067
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","35Hz","disp","HLM1",197.485,52.51833,-2.88067
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","35Hz","disp","HPK",105.698,53.95817,-1.62417
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","35Hz","disp","HPK",105.698,53.95817,-1.62417
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","35Hz","disp","HTL",390.214,50.994339,-4.484829
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","35Hz","disp","HTL",390.214,50.994339,-4.484829
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","35Hz","disp","MCH1",238.517,51.99733,-2.99833
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","35Hz","disp","MCH1",238.517,51.99733,-2.99833
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","35Hz","disp","STNC",129.866,53.09133,-2.20617
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","35Hz","disp","STNC",129.866,53.09133,-2.20617
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","35Hz","disp","SWN1",232.523,51.513168,-1.800329
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","35Hz","disp","SWN1",232.523,51.513168,-1.800329
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHE","35Hz","disp","WLF1",271.089,53.28933,-4.39667
2008-02-27 00:56:47,2008,2,27,0,56,47,-0.33,53.4,17.8,4.5,91,66,150,"rasen","Hchan","HHN","35Hz","disp","WLF1",271.089,53.28933,-4.39667
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","10Hz","accel","CCA1",201.621,50.186699,-5.227299
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","10Hz","accel","CCA1",201.621,50.186699,-5.227299
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","10Hz","accel","CWF",203.162,52.738499,-1.30767
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHN","10Hz","accel","CWF",203.162,52.738499,-1.30767
2018-02-17 14:31:07,2018,2,17,14,31,7,-3.83,51.77,7,4.3,28,80,0,"swansea","Bchan","BHE","10Hz","accel","DSB",238.374,53.24519,-6.37619
